Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
20066148,FAC,12 Rounds 3: Lockdown,,R,09/11/15,,,,,,,3,,,1:30,"Act/Adv, Susp/Th",,,Limited,
20065148,IDP,90 Minutes In Heaven,,PG13,09/11/15,,"$4,842,699",,"$4,842,699",877,"$2,035,273",3,2.40,1.80,2:01,Drama,19,,Wide,
20064430,IDP,"Brilliant Young Mind, A",,PG13,09/11/15,,"$171,793",,"$171,793",3,"$31,409",3,,,1:51,"Drama, Comedy",91,,Exclusive,NYC & LA
20064229,RAD,Goodnight Mommy,,R,09/11/15,,"$1,178,806",,"$1,178,806",5,"$63,641",3,,,1:39,"Drama, Horror, Susp/Th",80,,Exclusive,
20061788,SON,"Perfect Guy, The",,PG13,09/11/15,SCG,"$57,027,435","$1,458,941","$58,486,376",2221,"$25,888,154",3,2.20,1.80,1:40,"Susp/Th, Drama",31,A-,Wide,
20062248,IFC,Sleeping With Other People,,R,09/11/15,,"$814,502","$2,083,106","$2,897,608",5,"$89,102",3,,,1:35,Rom Com,53,,Exclusive,NYC & LA
20060928,UNI,"Visit, The",,PG13,09/11/15,BLP,"$65,206,105","$33,200,000","$98,406,105",3069,"$25,427,560",3,2.60,2.10,1:34,"Susp/Th, Horror",62,B-,Wide,
20063529,SON,Wolf Totem,IMAX,PG13,09/11/15,,"$214,007","$125,751,517","$125,965,524",100,"$123,001",3,,,2:02,"Art/For, Drama",68,,Limited,
20071239,ABR,Racing Extinction,,NR,09/15/15,,,,,,,3,,,1:30,Doc,,,Limited,
20065668,BLE,Pawn Sacrifice,,PG13,09/16/15,,"$2,436,635","$1,448,467","$3,885,102",4,"$202,053",3,,,1:56,"Drama, Bio",73,,Exclusive,NYC & LA
20050124,WB,Black Mass,,R,09/18/15,,"$62,575,678","$37,371,591","$99,947,269",3188,"$22,635,037",3,2.80,2.00,2:02,"Drama, Act/Adv, Bio",75,B,Wide,
20062628,PAR,Captive,,PG13,09/18/15,,"$2,583,301","$14,918","$2,598,219",806,"$1,395,378",3,1.90,1.50,1:37,"Susp/Th, Drama",,,Wide,
20055468,LGP,Cooties,,R,09/18/15,,"$60,058","$384,882","$444,940",29,"$33,031",3,,,1:28,"Horror, Comedy, Dark Com",38,,Limited,
20053169,UNI,Everest,IMAX 3D,PG13,09/18/15,,"$43,482,270","$159,900,000","$203,382,270",545,"$7,222,035",3,6.00,4.30,2:30,"Drama, Act/Adv",73,,Wide,IMAX & PLF Screens - 500+ runs
20053673,FOX,Maze Runner: The Scorch Trials,,PG13,09/18/15,,"$81,697,192","$230,600,000","$312,297,192",3791,"$30,316,510",3,2.70,2.20,2:12,"Act/Adv, Sci/Fant",50,B+,Wide,
20058851,LIO,Sicario,,R,09/18/15,,"$46,889,293","$37,100,000","$83,989,293",6,"$401,288",3,,,2:01,"Drama, Act/Adv, Susp/Th",89,A-,Exclusive,
20064208,BG,99 Homes,,R,09/25/15,,"$1,411,927","$241,862","$1,653,789",2,"$32,253",3,,,1:50,Susp/Th,91,,Exclusive,
20064928,MAG,Drunk Stoned Brillant Dead,,NR,09/25/15,,"$62,660",,"$62,660",1,"$5,254",3,,,1:35,Doc,80,,Exclusive,NYC
20053008,HTR,"Green Inferno, The",,R,09/25/15,BLP,"$7,192,291","$1,306,632","$8,498,923",1540,"$3,520,626",3,2.00,1.50,1:43,"Horror, Susp/Th",38,C-,Wide,"1,540 Runs"
20048724,SON,Hotel Transylvania 2 (Ani),3D,PG,09/25/15,COL,"$169,700,110","$303,500,000","$473,200,110",3754,"$48,464,322",3,3.50,2.90,1:29,"Anim, Child/Fam, Comedy",52,A-,Wide,
20054408,WB,"Intern, The",,PG13,09/25/15,,"$75,764,672","$118,995,101","$194,759,773",3305,"$17,728,313",3,4.30,3.00,2:01,"Comedy, Drama",56,A-,Wide,
20066829,WLG,Lost In Hong Kong,,NR,09/25/15,,"$1,314,911","$253,764,327","$255,079,238",27,"$535,755",3,,,1:53,"Comedy, Art/For",,,Limited,
20062708,A24,Mississippi Grind,,R,09/25/15,,"$130,541",,"$130,541",1,"$12,434",3,,,1:48,"Drama, Comedy",90,,Limited,
20065229,ROA,Stonewall - 2015,,R,09/25/15,,"$187,674","$154,006","$341,680",129,"$112,834",3,,,2:09,Drama,8,,Limited,
20059770,SCL,Labyrinth Of Lies,,R,09/30/15,,"$794,452","$6,347,999","$7,142,451",3,"$22,101",3,,,1:48,"Art/For, Drama",80,,Exclusive,NYC & LA
20057288,SON,"Walk, The",IMAX 3D,PG,09/30/15,,"$10,161,183","$50,800,000","$60,961,183",448,"$1,560,299",3,,,2:03,"Bio, Drama",86,,Limited,IMAX/PLF Runs
20062048,LIO,Freeheld,,PG13,10/02/15,,"$546,201","$843,870","$1,390,071",5,"$37,983",3,,,1:43,Drama,53,,Exclusive,
20063329,FXS,He Named Me Malala,,PG13,10/02/15,,"$2,668,936","$762,567","$3,431,503",4,"$61,808",3,,,1:27,Doc,60,,Exclusive,
20064008,FRE,Hell And Back (Ani),,R,10/02/15,,"$157,768",,"$157,768",411,"$104,374",3,,,1:24,"Anim, Comedy",,,Limited,
20056730,FOX,"Martian, The",3D,PG13,10/02/15,,"$228,433,663","$401,700,000","$630,133,663",3831,"$54,308,575",3,4.20,3.20,2:21,"Sci/Fant, Act/Adv, Susp/Th",94,A,Wide,
20065168,FRE,Northern Soul,,R,10/02/15,,"$8,886",,"$8,886",10,"$6,786",3,,,1:42,Drama,74,,Limited,
20020281,WEI,Shanghai,,R,10/02/15,,"$46,425","$15,868,574","$15,914,999",103,"$26,604",3,,,1:44,"Rom Dram, Period, Susp/Th",5,,Limited,
20071024,DCP,Sherpa,,NR,10/02/15,,,,,,,3,,,1:35,Doc,,,Exclusive,NY/LA
20071176,IP,(T)error,,,10/07/15,,,,,,,3,,,,Doc,,,Exclusive,NY
20064108,PCH,Big Stone Gap,,PG13,10/09/15,,"$1,009,984",,"$1,009,984",280,"$362,422",3,,,1:36,Rom Com,36,,Exclusive,
20069686,CHN,Goodbye Mr. Loser,,NR,10/09/15,,"$1,293,626","$227,905,099","$229,198,725",22,"$363,912",3,,,1:54,Comedy,,,Limited,
20061750,LGP,Knock Knock,,R,10/09/15,,"$36,336","$4,066,692","$4,103,028",22,"$18,623",3,,,1:36,Horror,33,,Limited,
20065089,LIO,Ladrones,,PG13,10/09/15,PNT,"$3,063,505","$492,779","$3,556,284",375,"$1,411,031",3,,,1:38,"Act/Adv, Comedy",,,Limited,
20054789,WB,Pan,3D,PG,10/09/15,,"$35,088,320","$93,915,683","$129,004,003",3515,"$15,315,435",3,2.30,1.80,1:51,"Act/Adv, Child/Fam, Sci/Fant",25,B+,Wide,
20045725,UNI,Steve Jobs,,R,10/09/15,LGY,"$17,766,658","$16,700,000","$34,466,658",4,"$521,522",3,,,2:02,"Bio, Drama",87,A-,Exclusive,NYC & LA
20059608,FWD,Trash,,R,10/09/15,,"$17,484","$5,821,142","$5,838,626",17,"$10,230",3,,,1:54,Susp/Th,63,,Limited,
20071245,IP,Winter On Fire: Ukraine's Fight For Freedom,,,10/09/15,,,,,,,3,,,,Doc,,,Not Set,
20066089,IDP,Yakuza Apocalypse,,R,10/09/15,,"$12,756",,"$12,756",,,3,,,2:05,"Act/Adv, Susp/Th",57,,Limited,
20067108,IFC,"Ballerina's Tale, A",,NR,10/14/15,,"$125,144","$158,825","$283,969",2,"$9,388",3,,,1:24,Doc,67,,Exclusive,
20071025,WLG,"Assassin, The",,NR,10/16/15,,"$634,742","$20,129,219","$20,763,961",4,"$47,881",3,,,1:47,"Art/For, Act/Adv, Drama",,,Limited,
20066969,BLE,Beasts Of No Nation,,,10/16/15,,"$83,861",,"$83,861",43,"$51,003",3,,,2:17,"Drama, War",90,,Limited,
20058108,DIS,Bridge Of Spies,,PG13,10/16/15,DW,"$72,313,754","$93,200,000","$165,513,754",2811,"$15,371,203",3,4.70,3.40,2:22,"Drama, Susp/Th",93,A,Wide,
20051110,UNI,Crimson Peak,IMAX,R,10/16/15,LGY,"$31,090,320","$43,600,000","$74,690,320",2984,"$13,143,310",3,2.40,1.80,1:59,"Horror, Susp/Th",69,B-,Wide,
20062788,MAG,Experimenter,,PG13,10/16/15,,"$155,075","$10,586","$165,661",3,"$8,682",3,,,1:38,Drama,89,,Limited,
20043366,SON,Goosebumps,3D,PG,10/16/15,COL,"$80,329,356","$76,600,000","$156,929,356",3501,"$23,618,556",3,3.40,2.80,1:43,"Child/Fam, Sci/Fant",72,A,Wide,
20071181,CDM,Meadowland,,R,10/16/15,,"$20,303",,"$20,303",2,"$8,182",3,,,1:35,Drama,96,,Exclusive,NY/LA
20057672,A24,Room,,R,10/16/15,,"$14,677,654","$24,371,510","$39,049,164",4,"$118,298",3,,,1:58,Drama,95,,Exclusive,NYC & LA
20071180,GSK,"Russian Woodpecker, The",,,10/16/15,,,,,,,3,,,,Doc,,,Exclusive,"NY, LA"
20063830,SCL,Truth - SCL,,R,10/16/15,,"$2,541,554","$3,515,342","$6,056,896",6,"$66,232",3,,,2:01,"Bio, Drama",64,,Exclusive,NYC & LA
20062748,PFX,Woodlawn,,PG,10/16/15,,"$14,394,097","$96,754","$14,490,851",1553,"$4,002,226",3,3.60,2.70,2:03,"Sports, Bio, Drama",100,A+,Wide,
20071177,ABR,Heart Of A Dog,,NR,10/21/15,,"$420,813",,"$420,813",1,"$13,893",3,,,1:15,Doc,,,Exclusive,"NY, LA"
20066349,FIP,Shaandaar,,NR,10/22/15,,"$521,794",,"$521,794",132,"$384,685",3,,,2:24,"Art/For, Rom Com",,,Limited,
20065549,BG,I Smile Back,,R,10/23/15,,"$58,738",,"$58,738",2,"$15,758",3,,,1:25,Drama,45,,Exclusive,
20057689,UNI,Jem and the Holograms,,PG,10/23/15,BLP,"$2,184,640","$90,618","$2,275,258",2413,"$1,375,320",3,1.60,1.30,1:58,"Act/Adv, Music",20,B+,Wide,
20032456,LIO,"Last Witch Hunter, The",,PG13,10/23/15,,"$27,367,660","$113,000,000","$140,367,660",3082,"$10,812,861",3,2.50,2.00,1:46,"Sci/Fant, Act/Adv, Horror",14,B-,Wide,
20052588,PAR,Paranormal Activity: The Ghost Dimension,3D,R,10/23/15,BLP,"$18,300,124","$59,800,000","$78,100,124",1656,"$8,070,493",3,2.30,1.80,1:35,"Horror, Susp/Th",15,C,Wide,
20055990,ORF,Rock The Kasbah,,R,10/23/15,,"$3,020,665","$199,475","$3,220,140",2012,"$1,470,592",3,2.10,1.50,1:40,Comedy,8,B-,Wide,
20062808,FOC,Suffragette,,PG13,10/23/15,,"$4,702,420","$30,964,127","$35,666,547",4,"$76,224",3,,,1:46,"Drama, Period",79,,Exclusive,NYC & LA (4 loc)
20071171,RLJ,Bone Tomahawk,,,10/25/15,,,"$138,400","$138,400",,,3,,,,"Horror, Act/Adv, Western",,,Limited,
20058489,WEI,Burnt,,R,10/30/15,,"$13,651,946","$22,800,000","$36,451,946",3003,"$5,002,521",3,2.70,1.90,1:40,"Drama, Comedy",29,B-,Wide,
20068331,SON,Freaks Of Nature,,R,10/30/15,,"$70,958",,"$70,958",117,"$70,958",3,,,,Horror,,,Limited,
20070962,IP,McCullin,,NR,10/30/15,,,,,,,3,,,1:29,Doc,,,Not Set,
20059568,WB,Our Brand Is Crisis,,R,10/30/15,PP,"$7,002,261","$1,983,450","$8,985,711",2202,"$3,238,433",3,2.20,1.60,1:47,Drama,33,C+,Wide,
20044404,PAR,Scouts Guide To The Zombie Apocalypse,,R,10/30/15,,"$3,703,046","$9,192,070","$12,895,116",1509,"$1,841,007",3,2.00,1.50,1:33,"Horror, Comedy",31,B-,Wide,
20069697,CHN,"Witness, The (Wo Shi Zheng Ren)",,NR,10/30/15,,"$418,663","$33,865,920","$34,284,583",40,"$194,736",3,,,1:52,Susp/Th,,,Limited,
20071897,OSC,"Wonders, The",,NR,10/30/15,,,,,,,3,,,1:47,"Art/For, Drama",,,Limited,
20061728,FXS,Brooklyn,,PG13,11/04/15,,"$38,322,743","$26,487,171","$64,809,914",5,"$187,281",3,,,1:51,"Drama, Period",99,,Exclusive,
20071927,IP,In Jackson Heights,,,11/04/15,,,,,,,3,,,,Doc,,,Exclusive,
20066048,FAC,"Condemned 2, The",,R,11/06/15,,,,,10,,3,,,1:30,"Act/Adv, Susp/Th",,,Limited,
20069711,ASI,Ex-Files 2: The Backup Strikes Back,,NR,11/06/15,,"$257,717","$39,829,239","$40,086,956",14,"$102,724",3,,,1:53,Rom Com,,,Limited,
20067348,IFC,"Hallow, The",,NR,11/06/15,,"$8,967","$2,428,211","$2,437,178",1,"$1,559",3,,,1:37,"Susp/Th, Horror",,,Limited,
20066869,FRE,"Man In 3B, The",,R,11/06/15,,"$291,513",,"$291,513",36,"$109,043",3,,,1:33,Susp/Th,,,Limited,
20045305,ROA,Miss You Already,,PG13,11/06/15,,"$1,162,653","$6,216,275","$7,378,928",384,"$552,506",3,,,1:52,"Comedy, Drama",67,,Limited,
20048128,FOX,"Peanuts Movie, The (Ani)",3D,G,11/06/15,BLU,"$130,178,411","$116,100,000","$246,278,411",3897,"$44,213,073",3,2.90,2.20,1:26,"Anim, Child/Fam",85,A,Wide,
20068291,WB,"Polar Express, The - 2015 Reissue",IMAX 3D,G,11/06/15,CR,"$864,602","$419,261","$1,283,863",300,"$864,602",3,,,1:40,"Anim, Child/Fam",,A+,Limited,
20048605,SON,Spectre,IMAX,PG13,11/06/15,MCO,"$200,074,609","$680,600,000","$880,674,609",3929,"$70,403,148",3,2.80,2.10,2:30,"Act/Adv, Susp/Th",63,A-,Wide,
20059328,ORF,Spotlight,,R,11/06/15,,"$45,055,776","$50,698,412","$95,754,188",5,"$295,009",3,,,2:08,Drama,96,,Exclusive,6 Mkts - 5 Runs
20071019,FMM,Theeb,,NR,11/06/15,,"$283,024",,"$283,024",4,"$9,181",3,,,1:40,"Art/For, Act/Adv, Drama",,,Exclusive,NY
20063069,BLE,Trumbo - BLE,,R,11/06/15,,"$7,489,034",,"$7,489,034",5,"$74,177",3,,,2:04,"Bio, Drama",67,,Exclusive,NYC & LA
20069724,CHN,Last Women Standing,,NR,11/11/15,,"$163,432","$9,753,262","$9,916,694",20,"$94,322",3,,,1:40,Drama,,,Limited,
20067008,FIP,Prem Ratan Dhan Payo,,NR,11/12/15,,"$4,364,639","$41,889,613","$46,254,252",287,"$2,425,585",3,,,2:46,"Rom Dram, Art/For",,,Limited,
20062668,WB,"33, The",,PG13,11/13/15,ALC,"$12,227,722","$15,109,897","$27,337,619",2452,"$5,787,266",3,2.10,1.60,2:07,Drama,41,A-,Wide,
20058813,UNI,By The Sea,,R,11/13/15,,"$538,460","$2,406,382","$2,944,842",10,"$96,250",3,,,2:12,Drama,32,,Limited,NYC-LA-Tor - SF-Chi-DC -Bos-SD
20064368,MAG,Entertainment,,R,11/13/15,,"$55,506",,"$55,506",2,"$5,132",3,,,1:44,Comedy,82,,Exclusive,NYC
20066708,LGP,Heist - LGP,,R,11/13/15,,"$50,136","$2,412,536","$2,462,672",24,"$28,688",3,,,1:33,"Act/Adv, Susp/Th",24,,Limited,
20063188,FAC,James White,,R,11/13/15,,"$101,368",,"$101,368",1,"$12,007",3,,,1:25,Drama,91,,Exclusive,
20070951,IP,Kilo Two Bravo,,R,11/13/15,,"$7,891",,"$7,891",11,,3,,,1:48,"Art/For, Drama, War",,,Limited,
20060850,LIO,Love The Coopers,,PG13,11/13/15,,"$26,302,731","$13,089,948","$39,392,679",2603,"$8,317,545",3,3.20,2.40,1:46,"Comedy, Drama",17,B-,Wide,
20063909,AVI,My All American,,PG,11/13/15,,"$2,186,656",,"$2,186,656",1565,"$1,365,000",3,1.60,1.20,1:53,"Sports, Drama",33,A,Wide,
20069729,CHN,"Journey Through Time With Anthony, A",,NR,11/18/15,,"$119,376","$9,834,441","$9,953,817",17,"$55,292",3,,,2:02,Rom Dram,,,Limited,
20051469,WEI,Carol,,R,11/20/15,,"$12,711,491","$27,400,000","$40,111,491",4,"$253,510",3,,,1:58,Rom Dram,94,,Exclusive,
20046525,LIO,Hunger Games: Mockingjay Part 2,IMAX,PG13,11/20/15,,"$281,723,902","$371,700,000","$653,423,902",4175,"$102,665,981",3,2.70,1.90,2:16,"Act/Adv, Drama, Sci/Fant",70,A-,Wide,
20063809,UNI,Legend - Uni,,R,11/20/15,,"$1,872,994","$40,646,496","$42,519,490",4,"$86,836",3,,,2:11,Susp/Th,60,,Exclusive,NYC & LA
20067368,IFC,Mediterranea,,NR,11/20/15,,"$5,846","$26,320","$32,166",2,"$5,846",3,,,1:50,"Drama, Art/For",80,,Exclusive,
20070896,CMG,Mustang - Cohen Media,,,11/20/15,,"$845,464","$6,155,489","$7,000,953",3,"$22,151",3,,,,"Drama, Art/For",,,Exclusive,NY/LA
20057588,SON,"Night Before, The",,R,11/20/15,,"$43,047,372","$9,300,000","$52,347,372",2960,"$9,880,536",3,4.40,2.70,1:41,Comedy,65,A-,Wide,
20062193,STX,"Secret In Their Eyes, The (Remake)",,PG13,11/20/15,,"$20,180,155","$11,359,183","$31,539,338",2392,"$6,652,996",3,3.00,2.10,1:51,Susp/Th,42,B-,Wide,
20054369,WB,Creed,,PG13,11/25/15,MNL,"$109,781,744","$64,415,348","$174,197,092",3284,"$29,632,823",3,3.70,3.00,2:13,"Drama, Act/Adv, Sports",92,A,Wide,
20040844,DIS,"Good Dinosaur, The (Ani)",3D,PG,11/25/15,PIX,"$123,087,120","$209,100,000","$332,187,120",3749,"$39,155,217",3,3.10,2.80,1:40,"Anim, Child/Fam, Comedy",76,A,Wide,
20069771,UTV,Tamasha,,NR,11/25/15,,"$2,065,487","$14,265,185","$16,330,672",182,"$1,006,059",3,,,2:35,Drama,,,Limited,
20050187,FOX,Victor Frankenstein,,PG13,11/25/15,,"$5,775,076","$28,500,000","$34,275,076",2737,"$2,469,341",3,2.30,1.80,1:49,"Susp/Th, Act/Adv, Period",26,C,Wide,
20062288,FOC,"Danish Girl, The",,R,11/27/15,,"$11,114,018","$53,100,000","$64,214,018",4,"$187,318",3,,,2:00,"Rom Dram, Period",73,,Exclusive,NYC & LA (4 loc)
20070416,CHN,"Fool, A (Yi Ge Shao Zi)",,NR,11/27/15,,"$13,953","$2,983,405","$2,997,358",2,,3,,,1:37,Drama,,,Limited,
20067369,ROA,Chi-Raq,,R,12/04/15,,"$2,653,032",,"$2,653,032",305,"$1,198,453",3,,,1:58,Drama,81,,Limited,
20066328,IFC,Every Thing Will Be Fine,3D,NR,12/04/15,,,,,,,3,,,1:58,Drama,15,,Limited,
20069715,CHN,Fall In Love Like A Star,,NR,12/04/15,,"$212,508","$24,898,991","$25,111,499",36,"$120,074",3,,,1:38,Rom Dram,,,Limited,
20059508,UNI,Krampus,,PG13,12/04/15,LGY,"$42,845,115","$18,800,000","$61,645,115",2902,"$16,293,325",3,2.60,2.10,1:38,Horror,66,B-,Wide,
20059229,SCL,"Lady In The Van, The",,PG13,12/04/15,,"$10,017,675","$31,207,143","$41,224,818",,,3,,,1:44,Drama,91,,Exclusive,Academy Qualifying Run - 1 wk NYC & LA
20058568,FRE,"Letters, The",,PG,12/04/15,,"$1,647,416","$65,851","$1,713,267",886,"$700,683",3,2.40,1.60,1:20,"Drama, Bio",31,,Wide,
20053749,WEI,Macbeth - WEI,,R,12/04/15,,"$1,110,707","$9,133,088","$10,243,795",5,"$69,833",3,,,1:53,Drama,83,,Exclusive,
20068308,OTH,Other Films Grosses - 2015,,,12/04/15,,"$131,766,385",,"$131,766,385",,"$274,395",3,,,,Drama,,,Not Set,
20063549,FXS,Youth - FXS,,R,12/04/15,,"$2,703,296","$16,390,956","$19,094,252",4,"$78,085",3,,,1:58,Drama,73,,Exclusive,
20061528,PAR,"Big Short, The",,R,12/11/15,,"$70,259,870","$63,100,000","$133,359,870",8,"$705,527",3,,,2:10,Drama,85,A-,Exclusive,"8 mkts, 15 locs"
20071237,GKI,Boy And The World,,,12/11/15,,"$129,480",,"$129,480",2,"$10,077",3,,,,"Anim, Art/For",,,Exclusive,NY/LA
20062428,LGP,Don Verdean,,PG13,12/11/15,,"$31,309",,"$31,309",40,"$23,861",3,,,1:30,Comedy,35,,Limited,
20067870,FRE,"Girl In The Book, The",,NR,12/11/15,,"$8,245","$83,482","$91,727",10,"$5,249",3,,,1:28,Drama,90,,Limited,
20049586,WB,In The Heart Of The Sea,IMAX 3D,PG13,12/11/15,VR,"$25,020,758","$69,337,656","$94,358,414",3103,"$11,053,366",3,2.30,1.70,2:02,"Act/Adv, Drama, Period",44,B+,Wide,
20069754,UTV,Dilwale,,NR,12/17/15,,"$4,871,263","$32,980,184","$37,851,447",265,"$1,920,402",3,,,2:30,Drama,,,Limited,
20051528,FOX,Alvin And The Chipmunks: The Road Chip,,PG,12/18/15,,"$85,886,987","$148,900,000","$234,786,987",3653,"$14,287,159",3,6.00,3.20,1:26,"Child/Fam, Comedy, Live Act",13,A-,Wide,
20069752,ERE,Bajirao Mastani,,NR,12/18/15,,"$6,557,047","$37,950,464","$44,507,511",304,"$1,744,975",3,,,2:30,Drama,,,Limited,
20066409,LGP,Extraction,,R,12/18/15,,"$16,775","$1,031,448","$1,048,223",13,"$10,948",3,,,1:23,"Susp/Th, Act/Adv",0,,Limited,
20067650,MAG,"Lady In The Car With Glasses And A Gun, The",,NR,12/18/15,,"$2,167",,"$2,167",2,$297,3,,,1:33,"Susp/Th, Art/For, Drama",80,,Exclusive,
20069687,WLG,Mojin: The Lost Legend,,NR,12/18/15,,"$1,243,810","$260,998,288","$262,242,098",22,"$269,235",3,,,2:07,Act/Adv,,,Limited,
20067608,MAG,Noma My Perfect Storm,,,12/18/15,,"$21,130",,"$21,130",4,"$2,987",3,,,,Doc,44,,Exclusive,
20056968,UNI,Sisters,,R,12/18/15,,"$87,044,645","$18,612,931","$105,657,576",2962,"$13,922,855",3,6.30,3.70,1:58,Comedy,62,B,Wide,
20063868,SCL,Son Of Saul,,R,12/18/15,,"$1,777,043","$4,834,220","$6,611,263",3,"$37,930",3,,,1:47,"Drama, Art/For",92,,Exclusive,
20048706,DIS,Star Wars: The Force Awakens,IMAX 3D,PG13,12/18/15,,"$937,073,437","$1,131,561,399","$2,068,634,836",4134,"$247,966,675",3,3.80,2.40,2:16,"Sci/Fant, Act/Adv",95,A,Wide,
20069710,ASI,Surprise - Journey To The West,,NR,12/18/15,,"$317,714","$49,947,511","$50,265,225",25,"$140,432",3,,,1:35,Sci/Fant,,,Limited,
20066728,IFC,45 Years,,R,12/23/15,,"$4,247,285","$9,725,632","$13,972,917",3,"$65,775",3,,,1:36,"Drama, Rom Dram",98,,Exclusive,NYC & LA Academy Qualifying run
20069685,CHN,Mr. Six,,NR,12/24/15,,"$1,416,682","$139,579,960","$140,996,642",30,"$332,117",3,,,2:17,"Drama, Comedy",,,Limited,
20057954,SON,Concussion - 2015,,PG13,12/25/15,,"$34,542,474","$14,100,000","$48,642,474",2841,"$10,513,749",3,3.30,2.00,2:03,"Drama, Sports",62,A,Wide,
20060829,PAR,Daddy's Home,,PG13,12/25/15,,"$150,357,137","$92,400,000","$242,757,137",3271,"$38,740,203",3,3.90,2.30,1:36,Comedy,30,B+,Wide,
20059168,WEI,"Hateful Eight, The",,R,12/25/15,,"$54,117,416","$101,500,000","$155,617,416",100,"$4,610,676",3,,,3:02,Western,75,B,Limited,70MM Only
20057988,FOX,Joy,,PG13,12/25/15,,"$56,451,232","$44,700,000","$101,151,232",2896,"$17,015,168",3,3.30,2.00,2:04,Drama,60,B+,Wide,
20048064,WB,Point Break,3D,PG13,12/25/15,ALC,"$28,782,481","$105,000,000","$133,782,481",2910,"$9,800,252",3,,,1:54,"Act/Adv, Susp/Th",10,B,Wide,
20057169,FOX,"Revenant, The",,R,12/25/15,,"$183,637,894","$349,300,000","$532,937,894",4,"$474,560",3,,,2:31,"Drama, Period, Susp/Th",81,B+,Exclusive,
20066528,PAR,Anomalisa (Ani),,R,12/30/15,,"$3,759,286","$885,976","$4,645,262",4,"$135,222",3,,,1:30,"Anim, Comedy",97,,Limited,
20071840,IP,Western (2015),,,2015,,,,,,,3,,,,Doc,,,Not Set,
20069727,CHN,Devil And Angel,,NR,12/31/15,,"$131,058","$100,104,352","$100,235,410",12,"$44,855",3,,,2:05,Comedy,,,Limited,
20068088,IFC,Anesthesia,,R,01/08/16,,"$26,799","$90,872","$117,671",1,"$6,747",3,,,1:33,Drama,47,,Exclusive,
20057748,FOC,"Forest, The",,PG13,01/08/16,,"$26,594,261","$14,011,120","$40,605,381",2451,"$12,741,176",3,2.10,1.70,1:33,"Horror, Susp/Th",11,C,Wide,
20063988,FRE,"Masked Saint, The",,PG13,01/08/16,,"$182,695",,"$182,695",482,"$123,839",3,,,1:43,Drama,,,Limited,
20068228,IFC,"Treasure, The",,NR,01/08/16,,"$46,490",,"$46,490",3,"$13,624",3,,,1:28,"Drama, Comedy",91,,Exclusive,
20069843,BIP,Wazir,,NR,01/08/16,,"$1,124,045",,"$1,124,045",111,"$586,028",3,,,1:42,Susp/Th,,,Limited,
20069772,CGX,Nannaku Prematho,,NR,01/12/16,,"$2,016,532",,"$2,016,532",170,"$913,670",3,,,2:30,Drama,,,Limited,
20061548,PAR,13 Hours: The Secret Soldiers Of Benghazi,,R,01/15/16,,"$52,853,219","$16,558,151","$69,411,370",2389,"$19,225,923",4,2.70,2.20,2:24,"Act/Adv, Drama, Susp/Th",58,A,Wide,
20064768,IDP,"Benefactor, The",,NR,01/15/16,,"$19,416","$2,322,888","$2,342,304",26,"$14,183",4,,,1:30,Drama,29,,Limited,
20069694,CHN,Detective Chinatown,,NR,01/15/16,,"$481,348","$126,757,026","$127,238,374",33,"$311,437",4,,,2:16,"Comedy, Act/Adv",,,Limited,
20031756,LIO,Norm Of The North (Ani),,PG,01/15/16,,"$17,062,499","$12,774,983","$29,837,482",2411,"$9,375,822",4,1.80,1.70,1:30,"Anim, Child/Fam",9,B-,Wide,
20065268,IFC,"Perfect Day, A",,R,01/15/16,,"$37,322","$3,206,547","$3,243,869",2,,4,,,1:46,"Drama, Art/For",62,,Exclusive,
20056150,UNI,Ride Along 2,,PG13,01/15/16,,"$90,862,685","$33,383,467","$124,246,152",3175,"$41,006,705",4,2.20,2.00,1:41,"Comedy, Urb/Eth",13,B+,Wide,
20057710,SON,"5th Wave, The",,PG13,01/22/16,,"$34,916,787","$75,000,000","$109,916,787",2908,"$10,326,356",3,3.40,2.60,1:52,"Sci/Fant, Act/Adv, Susp/Th",18,B-,Wide,
20069777,B4U,Airlift,,NR,01/22/16,,"$1,797,617",,"$1,797,617",122,"$878,766",3,,,2:10,"Drama, Act/Adv",,,Limited,
20062191,STX,"Boy, The",,PG13,01/22/16,,"$35,819,556","$33,849,835","$69,669,391",2671,"$10,778,392",3,3.30,2.60,1:38,"Susp/Th, Horror",29,B-,Wide,
20067968,FRE,Caged No More,,PG13,01/22/16,,"$114,959",,"$114,959",116,"$69,372",3,,,1:37,"Drama, Susp/Th",,,Limited,
20059728,LIO,Dirty Grandpa,,R,01/22/16,,"$35,593,113","$58,686,548","$94,279,661",2912,"$11,111,875",3,3.20,2.30,1:42,Comedy,7,,Wide,
20067948,LGP,Exposed- LIO,,R,01/22/16,,"$15,628",,"$15,628",17,"$10,047",3,,,1:42,Susp/Th,,,Limited,
20069684,WLG,Ip Man 3,,PG13,01/22/16,,"$2,690,168","$148,593,702","$151,283,870",103,"$704,970",3,,,1:45,Act/Adv,,,Limited,
20063368,A24,Mojave,,R,01/22/16,,"$8,253",,"$8,253",26,"$3,303",3,,,1:33,"Susp/Th, Drama",28,,Limited,
