Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19941124,MEG,I Shot Andy Warhol,,R,05/01/96,GOL,"$1,822,750","$56,332","$1,879,082",3,"$57,053",3,,,1:46,"Bio, Drama",,,Exclusive,NYC
19940970,USA,Barb Wire,,R,05/03/96,GRM,"$3,793,614","$206,985","$4,000,599",1312,"$1,844,426",3,2.10,1.50,1:39,"Sci/Fant, Act/Adv",,,Wide,
19942133,LIO,Butterfly Kiss,,NR,05/03/96,,"$87,626",,"$87,626",2,"$7,335",3,,,1:25,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19941035,MIR,Captives,,R,05/03/96,,"$54,880","$670,926","$725,806",4,"$18,961",3,,,1:40,"Drama, Susp/Th",,,Exclusive,NYC & LA
19940804,SON,"Craft, The",,R,05/03/96,COL,"$22,707,440","$30,900,000","$53,607,440",1757,"$6,710,995",3,3.40,2.60,1:40,"Sci/Fant, Dark Com, Susp/Th",,,Wide,
19942516,PLA,"Demolitionist, The",,R,05/03/96,,"$10,707",,"$10,707",5,"$2,689",3,,,1:33,"Act/Adv, Sci/Fant, Susp/Th",,,Exclusive,
19940541,FOX,"Great White Hype, The",,R,05/03/96,,"$8,008,255","$175,250","$8,183,505",1496,"$3,349,481",3,2.40,1.90,1:30,"Sports, Comedy",,C+,Wide,
19942422,TAR,Killing Grandpa,,NR,05/03/96,,"$2,825",,"$2,825",1,$538,3,,,1:55,"Art/For, Drama",,,Exclusive,NYC
19940326,DIS,Last Dance,,R,05/03/96,TOU,"$5,939,449","$12,006,282","$17,945,731",1563,"$2,690,253",3,2.20,1.70,1:43,Drama,,B,Wide,
19942518,ARR,Madame Butterfly,,NR,05/03/96,,"$41,987",,"$41,987",1,"$6,027",3,,,2:15,"Art/For, Music",,,Exclusive,NYC
19942462,IA,Open Season - IA,,R,05/03/96,LEG,"$9,481",,"$9,481",5,"$5,233",3,,,1:37,Comedy,,,Exclusive,LA
19940662,MIR,"Pallbearer, The",,PG13,05/03/96,,"$5,672,119","$866,296","$6,538,415",829,"$2,319,236",3,2.40,2.00,1:37,"Rom Com, Drama",,B-,Wide,
19941894,MIR,Billy's Holiday,,R,05/10/96,,"$13,888",,"$13,888",6,"$11,531",3,,,1:36,"Art/For, Comedy",,,Exclusive,
19942191,DIS,Boys,,PG13,05/10/96,TOU,"$516,349","$259,899","$776,248",328,"$270,107",3,,,1:26,Drama,,,Limited,
19941946,USA,Cold Comfort Farm,,PG,05/10/96,GRM,"$5,682,429","$73,454","$5,755,883",6,"$66,427",3,,,1:35,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19940124,MIR,Dead Man,,R,05/10/96,,"$1,053,204",,"$1,053,204",16,"$104,649",3,,,2:14,"Western, Susp/Th",,,Limited,Key Cities & NYC & LA
19940461,LIO,"Low Life, The",,R,05/10/96,,"$45,436",,"$45,436",1,"$3,589",3,,,1:39,Drama,,,Exclusive,NYC
19700448,MIR,Of Love And Shadows,,R,05/10/96,,"$19,710","$1,636,955","$1,656,665",2,"$6,357",3,,,1:49,"Art/For, Drama",,,Exclusive,LA
19941754,MEG,Original Gangstas,,R,05/10/96,ORI,"$3,718,087","$113,220","$3,831,307",474,"$1,157,721",3,,,1:39,"Drama, Act/Adv, Urb/Eth",,,Limited,
19942193,USA,Someone Else's America,,R,05/10/96,OCT,"$170,607",,"$170,607",2,"$11,952",3,,,1:36,"Art/For, Comedy",,,Exclusive,NYC
19940934,WB,Twister - WB,,PG13,05/10/96,AMB,"$242,239,640","$252,750,000","$494,989,640",2414,"$41,059,405",3,5.90,4.20,1:53,"Act/Adv, Drama",,A-,Wide,
19941945,STR,Under The Domim Tree,,NR,05/10/96,,"$53,532",,"$53,532",1,"$4,712",3,,,1:42,"Art/For, Drama",,,Exclusive,NYC
19941101,UNI,Flipper,,PG,05/17/96,,"$20,080,020","$5,495,960","$25,575,980",2385,"$4,209,525",3,4.80,3.90,1:34,"Child/Fam, Act/Adv, Drama",,A-,Wide,
19700662,NL,Heaven's Prisoners,,R,05/17/96,,"$5,012,332","$922,477","$5,934,809",907,"$2,308,797",3,2.20,1.70,2:12,"Susp/Th, Drama",,B-,Wide,
19941233,MIR,"Horseman On The Roof, The",,R,05/17/96,,"$1,320,897","$93,106","$1,414,003",2,"$36,517",3,,,1:58,"Art/For, Drama, Period",,,Exclusive,NYC & LA
19942202,WB,Willy Wonka And The Chocolate - Re 1996,,G,05/17/96,,"$57,188",,"$57,188",18,"$18,794",3,,,1:40,"Child/Fam, Comedy, Music",,,Limited,Austin & Indy
19941272,DOV,"Boy Called Hate, A",,R,05/22/96,,"$4,464",,"$4,464",4,"$3,657",3,,,1:39,"Art/For, Drama",,,Exclusive,NYC
19940093,PAR,Mission: Impossible,,PG13,05/22/96,,"$180,981,856","$276,714,503","$457,696,359",3012,"$56,811,602",3,3.20,2.70,1:50,Act/Adv,62,B+,Wide,
19942615,KI,Guimba,,NR,05/24/96,,"$8,848",,"$8,848",1,"$4,014",4,,,1:33,"Art/For, Drama",,,Exclusive,NYC
19941918,TAR,"Modern Affair, A",,R,05/24/96,,"$14,286",,"$14,286",1,"$2,799",4,,,1:30,Rom Com,,,Exclusive,Boston
19941711,DIS,Spy Hard,,PG13,05/24/96,HOL,"$26,960,191","$57,200,000","$84,160,191",2286,"$10,448,420",4,2.60,2.20,1:21,Comedy,,C+,Wide,
19941957,SCL,Welcome To The Dollhouse,,R,05/24/96,,"$4,585,769",,"$4,585,769",7,"$196,858",4,,,1:27,"Drama, Dark Com",,,Exclusive,NYC
19942670,ROX,Who Killed Pasolini,,NR,05/24/96,,"$29,422","$36,422","$65,844",1,"$1,257",4,,,1:40,"Art/For, Doc, Drama",,,Exclusive,
19941065,MEG,"Arrival, The",,PG13,05/31/96,ORI,"$14,063,331","$1,324,686","$15,388,017",1693,"$4,806,763",3,2.90,2.10,1:49,"Sci/Fant, Susp/Th",,B-,Wide,
19940207,UNI,Dragonheart,,PG13,05/31/96,,"$51,367,375","$63,900,000","$115,267,375",2130,"$15,027,150",3,3.40,2.60,1:43,"Act/Adv, Period, Sci/Fant",,B+,Wide,
19941170,DIS,Eddie,,PG13,05/31/96,HOL,"$31,387,164","$2,511,679","$33,898,843",1989,"$8,041,972",3,3.90,2.90,1:40,"Comedy, Sports",,A-,Wide,
19942632,JOP,Man With A Plan,,,05/31/96,,"$33,402",,"$33,402",2,"$6,920",3,,,1:30,"Art/For, Comedy, Doc",,,Exclusive,2 Runs-Boston
19942083,LIO,Heavy,,R,06/05/96,,"$941,414",,"$941,414",1,"$14,425",3,,,1:45,"Art/For, Drama",,,Exclusive,NYC
19942633,MCR,Desolation Angels,,NR,06/07/96,,"$16,964",,"$16,964",1,"$5,840",3,,,1:33,"Art/For, Drama",,,Exclusive,NYC
19940375,PAR,"Phantom, The",,PG,06/07/96,,"$17,323,377","$15,900,000","$33,223,377",2159,"$5,072,346",3,3.40,2.40,1:40,"Sci/Fant, Act/Adv",,B+,Wide,
19940682,DIS,"Rock, The",,R,06/07/96,HOL,"$134,069,511","$200,653,000","$334,722,511",2392,"$25,069,525",3,5.30,3.60,2:16,"Act/Adv, Susp/Th",,A,Wide,
19941268,SON,"Cable Guy, The",,PG13,06/14/96,COL,"$60,240,295","$41,800,000","$102,040,295",2657,"$19,806,226",3,3.00,2.00,1:35,Dark Com,,C+,Wide,
19940791,MGM,Moll Flanders,,PG13,06/14/96,,"$3,486,957","$2,573,517","$6,060,474",280,"$955,606",3,,,2:03,"Art/For, Drama, Period",,B+,Limited,
19941356,FXS,Stealing Beauty,,R,06/14/96,,"$4,167,396","$4,068,369","$8,235,765",3,"$103,028",3,,,1:58,"Art/For, Drama",,B-,Exclusive,NYC
19941895,MIR,Switchblade Sisters-Reissue,,R,06/14/96,,"$51,264",,"$51,264",7,"$14,532",3,,,1:29,"Act/Adv, Drama",,,Exclusive,NYC & LA
19942419,7AR,"Perfect Candidate, A",,NR,06/19/96,,"$129,515",,"$129,515",1,"$7,313",3,,,1:45,Doc,,,Exclusive,NYC
19940335,WB,Eraser,,R,06/21/96,,"$101,295,562","$144,286,102","$245,581,664",2410,"$24,566,446",3,4.10,2.80,1:55,"Act/Adv, Susp/Th",,A-,Wide,
19940089,DIS,"Hunchback Of Notre Dame, The",,G,06/21/96,DSA,"$100,138,851","$225,200,000","$325,338,851",2778,"$21,037,414",3,4.80,3.10,1:26,"Anim, Child/Fam, Music",,A,Wide,
19940912,SCL,Lone Star,,R,06/21/96,CR,"$12,408,986","$276,928","$12,685,914",21,"$232,184",3,,,2:14,Drama,,,Limited,NYC & LA
19942625,SHD,Magic Hunter,,NR,06/21/96,,"$53,160",,"$53,160",1,"$1,464",3,,,1:46,"Drama, Art/For",,,Exclusive,NYC
19942413,NA,"Search For One-Eye Jimmy, The",,R,06/21/96,,"$71,314",,"$71,314",4,"$19,432",3,,,1:22,Comedy,,,Exclusive,NYC & LA
19942127,MEG,"Maybe, Maybe Not",,R,06/28/96,ORI,"$468,930",,"$468,930",2,"$18,115",3,,,1:34,"Art/For, Comedy",,,Exclusive,NYC
19700690,UNI,"Nutty Professor, The",,PG13,06/28/96,IMG,"$128,794,050","$145,100,000","$273,894,050",2115,"$25,411,725",3,5.10,3.00,1:35,Comedy,,A-,Wide,
19940971,MIR,Purple Noon-Reissue,,PG13,06/28/96,,"$668,591",,"$668,591",2,"$34,633",3,,,1:50,"Art/For, Susp/Th",,,Exclusive,NYC & LA
19940966,SON,Striptease,,R,06/28/96,CR,"$33,109,743","$81,296,814","$114,406,557",1970,"$12,322,069",3,2.70,1.90,1:55,"Dark Com, Susp/Th",,B-,Wide,
19942658,ARR,Tollbooth,,R,06/28/96,,"$8,047",,"$8,047",2,"$3,072",3,,,1:48,"Art/For, Drama",,,Exclusive,LA
19942131,STR,Vive L'Amour,,NR,06/28/96,,"$46,664",,"$46,664",2,"$7,198",3,,,1:58,"Art/For, Drama",,,Exclusive,NYC
19940984,FOX,Independence Day-Fox,,PG13,07/03/96,,"$306,169,255","$511,200,000","$817,369,255",2880,"$50,228,264",3,6.10,3.90,2:25,"Sci/Fant, Act/Adv",,A,Wide,
19941314,DIS,Phenomenon,,PG,07/03/96,TOU,"$104,636,382","$51,500,000","$156,136,382",1637,"$16,158,901",3,6.50,4.20,1:57,"Sci/Fant, Drama",,A-,Wide,
19941515,PAR,Harriet The Spy,,PG,07/10/96,,"$26,570,048","$2,427,902","$28,997,950",1826,"$6,607,651",3,4.00,2.50,1:41,"Child/Fam, Comedy",,B+,Wide,
19940910,FOX,Courage Under Fire,,R,07/12/96,,"$56,648,957","$41,829,761","$98,478,718",1986,"$12,501,586",3,4.50,3.10,1:55,"War, Drama",,A,Wide,
19941888,IA,Lover's Knot,,R,07/12/96,LEG,"$6,782",,"$6,782",4,"$4,962",3,,,1:28,Rom Com,,,Exclusive,LA-Bos-Miami
19700112,MIR,"Visitors, The",,R,07/12/96,,"$84,293",,"$84,293",4,"$24,792",3,,,1:46,"Art/For, Comedy, Period",,,Exclusive,
19941328,DIS,Kazaam,,PG,07/17/96,TOU,"$18,937,262","$373,093","$19,310,355",1904,"$5,001,588",3,3.80,2.40,1:33,"Child/Fam, Comedy, Sci/Fant",,B+,Wide,
19940680,SON,Multiplicity,,PG13,07/17/96,COL,"$19,815,098","$5,816,698","$25,631,796",2013,"$5,075,340",3,3.90,2.50,1:57,Comedy,,B+,Wide,
19941793,MIR,Walking And Talking,,R,07/17/96,,"$1,287,480",,"$1,287,480",5,"$44,602",3,,,1:23,Rom Com,,,Exclusive,NYC & LA
19942689,TUR,Bye Bye,,,07/19/96,,"$6,316",,"$6,316",1,"$3,880",3,,,1:47,"Art/For, Drama",,,Exclusive,NYC
19942180,USA,Celestial Clockwork,,NR,07/19/96,OCT,"$500,488",,"$500,488",2,"$11,363",3,,,1:26,"Art/For, Drama",,,Exclusive,NYC
19941296,MGM,Fled,,R,07/19/96,,"$17,193,231","$2,856,609","$20,049,840",2104,"$5,405,855",3,3.20,2.20,1:38,"Act/Adv, Comedy",,,Wide,
19940647,UNI,"Frighteners, The",,R,07/19/96,,"$16,759,216","$5,934,123","$22,693,339",1669,"$5,565,495",3,3.00,2.10,1:49,"Dark Com, Horror, Susp/Th",,B-,Wide,
19941694,MIR,Trainspotting,,R,07/19/96,,"$16,501,785","$59,972,234","$76,474,019",8,"$262,673",3,,,1:34,"Art/For, Drama",,,Exclusive,NYC & LA
19940630,WB,"Time To Kill, A",,R,07/24/96,NR,"$108,706,165","$58,911,891","$167,618,056",1952,"$14,823,159",3,7.30,4.60,2:30,"Susp/Th, Drama",,A,Wide,
19941085,NL,"Adventures Of Pinocchio, The - NL",,G,07/26/96,,"$15,094,530","$8,122,639","$23,217,169",1779,"$3,834,498",3,3.90,2.40,1:36,"Child/Fam, Live Act, Sci/Fant",,,Wide,
19940610,WB,Joe's Apartment,,PG13,07/26/96,GEF,"$4,619,014","$158,089","$4,777,103",1512,"$1,854,490",3,2.50,1.50,1:20,"Comedy, Music",,B+,Wide,
19940733,MGM,Kingpin,,PG13,07/26/96,,"$25,023,434","$7,200,000","$32,223,434",1956,"$5,582,079",3,4.50,2.70,1:53,Comedy,,B-,Wide,
19941573,SCL,Manny And Lo,,R,07/26/96,,"$502,313",,"$502,313",2,"$18,685",3,,,1:30,"Art/For, Dark Com, Drama",,,Exclusive,NYC
19942695,SON,Picnic-Restored,,NR,07/26/96,COL,"$69,198",,"$69,198",1,"$7,295",3,,,1:55,Drama,,,Exclusive,NYC
19942263,INP,"Pompatus Of Love, The",,R,07/26/96,,"$38,403",,"$38,403",3,"$11,148",3,,,1:42,"Art/For, Comedy",,,Exclusive,NYC & LA
19942129,STR,Stonewall,,R,07/26/96,,"$692,400",,"$692,400",10,"$74,052",3,,,1:38,Drama,,,Exclusive,
19942441,MIR,Supercop,,R,07/26/96,DIM,"$16,270,600","$9,597,313","$25,867,913",1406,"$5,503,176",3,3.00,2.20,1:31,Act/Adv,,,Wide,
19942376,LIO,Cyclo,,NR,08/01/96,,"$283,637","$69,615","$353,252",6,"$37,553",3,,,2:04,"Drama, Art/For, Susp/Th",,,Exclusive,LA & SF
19940297,FOX,Chain Reaction,,PG13,08/02/96,,"$21,226,204","$40,784,849","$62,011,053",2255,"$7,545,944",3,2.80,1.90,1:46,"Susp/Th, Act/Adv",,C+,Wide,
19941759,MIR,Emma - MIR,,PG,08/02/96,,"$22,231,653","$15,600,000","$37,831,653",9,"$254,141",3,,,2:01,"Art/For, Drama, Period",,,Exclusive,NYC & LA
19700543,SON,Matilda,,PG,08/02/96,TRI,"$33,459,416","$34,203,237","$67,662,653",1975,"$8,208,609",3,4.10,2.40,1:33,"Child/Fam, Comedy, Sci/Fant",,B+,Wide,
19942234,MEG,Phat Beach,,R,08/02/96,ORI,"$1,383,553",,"$1,383,553",408,"$658,614",3,,,1:24,"Comedy, Urb/Eth",,,Limited,
20071307,JAN,"Tin Drum, The",,R,08/02/96,,,,,,,3,,,,"Art/For, Drama",,,Limited,
19942123,LIO,Flirt,,R,08/07/96,,"$263,192",,"$263,192",1,"$15,040",3,,,1:24,"Art/For, Drama",,,Exclusive,NYC
19941322,MIR,Basquiat,,R,08/09/96,,"$2,985,454","$639,373","$3,624,827",6,"$84,702",3,,,1:48,"Bio, Drama",,,Exclusive,NYC & LA
19941590,PAR,Escape From L.A.,,R,08/09/96,,"$24,772,034","$18,495,774","$43,267,808",2312,"$8,912,557",3,2.80,1.90,1:41,"Act/Adv, Sci/Fant",,B-,Wide,
19940908,DIS,Jack,,PG13,08/09/96,HOL,"$58,620,973","$29,400,000","$88,020,973",1710,"$11,191,496",3,5.20,3.20,1:53,"Comedy, Drama, Sci/Fant",,B+,Wide,7/27 800-1000 Snks
19942279,ART,Rendezvous In Paris,,NR,08/09/96,,"$859,059",,"$859,059",2,"$36,471",3,,,1:40,"Art/For, Rom Com",,,Exclusive,NYC
19940782,SON,Alaska,,PG,08/14/96,CR,"$11,027,830","$574,601","$11,602,431",1460,"$2,914,992",3,3.80,2.40,1:50,"Child/Fam, Act/Adv",,,Wide,
19940583,MGM,House Arrest,,PG,08/14/96,,"$7,032,782",,"$7,032,782",1530,"$2,275,808",3,3.10,1.90,1:49,"Child/Fam, Comedy",,B+,Wide,
19941787,USA,Small Faces,,R,08/14/96,OCT,"$150,452","$245,180","$395,632",,"$10,972",3,,,1:42,"Art/For, Drama",,,Exclusive,NYC
19942722,AL,Camp Stories,,NR,08/16/96,,"$50,771",,"$50,771",2,"$4,237",3,,,1:39,"Art/For, Comedy, Drama",,,Exclusive,
19940232,SON,"Fan, The",,R,08/16/96,TRI,"$18,626,419","$23,600,000","$42,226,419",2016,"$6,271,406",3,3.00,2.00,2:00,"Susp/Th, Sports",,B-,Wide,
19940712,FL,Kansas City,,R,08/16/96,,"$1,364,840","$213,934","$1,578,774",215,"$432,183",3,,,1:55,"Period, Drama",,,Limited,
19940960,UNI,Tales From The Crypt-Bordello Of Blood,,R,08/16/96,,"$5,781,045","$21,836","$5,802,881",1694,"$2,634,170",3,2.20,1.50,1:27,"Horror, Dark Com",,C+,Wide,
19940467,WB,Tin Cup,,R,08/16/96,NR,"$53,854,588","$29,623,119","$83,477,707",2012,"$10,128,834",3,5.30,3.60,2:13,"Rom Com, Drama, Sports",,B,Wide,
19942164,USA,Girls Town,,R,08/21/96,OCT,"$503,667",,"$503,667",1,"$16,583",3,,,1:28,Drama,,,Exclusive,NYC
19940892,WB,Carpool,,PG,08/23/96,NR,"$3,325,651","$78,966","$3,404,617",1487,"$1,628,482",3,2.00,1.40,1:30,"Child/Fam, Comedy",,B-,Wide,
19940550,MEG,Foxfire,,R,08/23/96,GOL,"$269,300",,"$269,300",218,"$141,617",3,,,1:48,Drama,,,Limited,
19941668,ROX,Freeway-Rox,,NC17,08/23/96,,"$295,493",,"$295,493",6,"$14,945",3,,,1:35,"Susp/Th, Dark Com, Drama",,,Exclusive,SF - Sundance Fest.
19940760,NL,"Island Of Dr. Moreau, The",,PG13,08/23/96,,"$27,663,979","$6,055,474","$33,719,453",2035,"$9,101,987",3,3.00,2.30,1:35,"Sci/Fant, Susp/Th",,C-,Wide,
19942719,INC,Madagascar Skin,,NR,08/23/96,,"$65,000",,"$65,000",1,"$10,020",3,,,1:35,"Art/For, Drama",,,Exclusive,NYC
19941740,FXS,She's The One,,R,08/23/96,,"$9,538,948","$1,977,482","$11,516,430",459,"$2,088,492",3,,,1:36,"Rom Com, Drama",,B+,Limited,
19941440,SON,Solo,,PG13,08/23/96,TRP,"$5,107,669","$582,470","$5,690,139",1230,"$2,228,668",3,2.30,1.60,1:34,"Act/Adv, Sci/Fant",,,Wide,
19942174,SON,"Spitfire Grill, The",,PG13,08/23/96,CR,"$12,658,486","$3,493,343","$16,151,829",17,"$150,049",3,,,1:56,Drama,,A,Limited,8/31&9/1@8:00PM 600 Snks
19941587,PAR,"Very Brady Sequel, A",,PG13,08/23/96,,"$21,440,752","$606,749","$22,047,501",2147,"$7,052,045",3,3.00,2.20,1:29,Comedy,,B-,Wide,
19941463,MIR,"Crow: City Of Angels, The",,R,08/30/96,DIM,"$17,917,286","$3,626,011","$21,543,297",2423,"$9,785,111",4,1.80,1.60,1:30,"Act/Adv, Horror, Sci/Fant",,,Wide,
19941190,DIS,First Kid,,PG,08/30/96,HOL,"$26,491,793","$180,736","$26,672,529",1878,"$8,434,651",4,3.10,2.80,1:41,Comedy,,A-,Wide,
19942743,CFE,Freebird-The Movie,,PG,08/30/96,,"$60,932",,"$60,932",10,"$30,549",4,,,1:41,"Music, Doc",,,Exclusive,
19942744,CH,"Green House, The",,,08/30/96,,"$10,548",,"$10,548",2,"$4,647",4,,,,Drama,,,Exclusive,2 Runs NYC
19940858,NL,"Stupids, The",,PG,08/30/96,,"$2,424,604","$46,600","$2,471,204",1292,"$1,593,929",4,1.50,1.30,1:33,"Child/Fam, Comedy",,C+,Wide,
19942745,CAI,Synethetic Pleasures,,,08/30/96,,"$155,863",,"$155,863",6,"$34,111",4,,,,Doc,,,Exclusive,SF
19940524,USA,"Trigger Effect, The",,R,08/30/96,AMB,"$3,622,979","$916,411","$4,539,390",524,"$1,887,791",4,1.90,1.60,1:33,"Drama, Susp/Th",,,Wide,
19941692,FIR,"Big Squeeze, The",,R,09/06/96,,"$35,595",,"$35,595",27,"$23,567",3,,,1:37,"Rom Com, Susp/Th",,,Limited,Seattle Film Fest.
19940220,WB,Bogus,,PG,09/06/96,NR,"$4,357,406","$1,961,135","$6,318,541",1134,"$1,895,593",3,2.30,1.80,1:50,"Comedy, Child/Fam, Sci/Fant",,B+,Wide,8/24-270 Snks @8:00PM
19940328,UNI,Bulletproof-Uni,,R,09/06/96,,"$23,323,855","$386,340","$23,710,195",2240,"$6,014,400",3,3.90,3.00,1:25,"Comedy, Act/Adv",,B,Wide,
19941576,IA,Killer-A Journal Of Murder,,R,09/06/96,LEG,"$82,029",,"$82,029",9,"$31,993",3,,,1:30,"Period, Drama",,,Exclusive,
19942418,MF,Maborosi,,NR,09/06/96,,"$51,667",,"$51,667",1,"$8,200",3,,,1:50,"Art/For, Drama",,,Exclusive,NYC
19942531,WB,Sweet Nothing,,R,09/06/96,,"$102,350",,"$102,350",2,"$22,910",3,,,1:29,Drama,,,Exclusive,NYC & LA
19940501,MEG,American Buffalo,,R,09/13/96,GOL,"$665,450","$46,977","$712,427",29,"$164,109",3,,,1:28,Drama,,,Limited,
19942378,SCL,Brother Of Sleep,,R,09/13/96,,"$97,848",,"$97,848",3,"$8,858",3,,,2:12,"Art/For, Drama",,,Exclusive,NYC & LA
19940383,FL,Feeling Minnesota,,R,09/13/96,,"$3,113,898","$1,649,133","$4,763,031",869,"$1,598,051",3,1.90,1.50,1:35,"Dark Com, Drama",,C,Wide,
19700687,SON,Fly Away Home,,PG,09/13/96,COL,"$25,143,818","$37,550,633","$62,694,451",1320,"$4,708,044",3,5.30,4.40,1:47,"Bio, Child/Fam, Drama",,A,Wide,
19940414,USA,Grace Of My Heart,,R,09/13/96,GRM,"$660,313","$1,481","$661,794",47,"$173,654",3,,,1:55,Drama,,,Limited,
19941337,SON,Maximum Risk,,R,09/13/96,COL,"$14,502,483","$32,700,000","$47,202,483",2358,"$5,612,707",3,2.60,2.00,1:40,"Act/Adv, Susp/Th",,B-,Wide,
19941479,DIS,"Rich Man's Wife, The",,R,09/13/96,HOL,"$8,543,587","$91,457","$8,635,044",1006,"$3,132,151",3,2.70,2.10,1:34,"Susp/Th, Drama",,B,Wide,
19942750,CH,Dadetown,,NR,09/18/96,,"$24,122",,"$24,122",1,"$5,450",3,,,1:33,"Art/For, Doc, Drama",,,Exclusive,NYC
19941318,MEG,Big Night,,R,09/20/96,GOL,"$12,008,376","$1,179,730","$13,188,106",12,"$185,942",3,,,1:47,"Comedy, Drama",,,Limited,NYC & LA
19942593,TAR,Everything Relative,,NR,09/20/96,,"$145,862",,"$145,862",2,"$7,979",3,,,1:50,"Art/For, Comedy, Drama",,,Exclusive,LA
19940458,PAR,"First Wives Club, The",,PG,09/20/96,,"$105,490,188","$78,000,000","$183,490,188",1922,"$18,913,411",3,5.60,4.00,1:44,Dark Com,,A-,Wide,
19942212,WB,Giant-Reissue-40th Anniversary,,G,09/20/96,,"$177,909",,"$177,909",1,"$5,649",3,,,3:21,Drama,,,Exclusive,Dallas
19942558,STR,Hustler White,,NR,09/20/96,,"$279,040",,"$279,040",2,"$30,331",3,,,1:20,"Art/For, Comedy, Drama",,,Exclusive,NYC & LA
19941418,NL,Last Man Standing,,R,09/20/96,,"$18,195,718","$29,151,000","$47,346,718",2561,"$7,010,332",3,2.60,2.00,1:42,"Western, Act/Adv, Drama",,C+,Wide,
19942773,CT,Paradise Lost: The Child Murders..Robin Hood Hills,,NR,09/20/96,,"$272,750",,"$272,750",1,"$10,740",3,,,2:30,Doc,,,Exclusive,NYC
19940620,WB,Surviving Picasso,,R,09/20/96,,"$2,021,348","$8,403,601","$10,424,949",3,"$87,054",3,,,2:00,"Bio, Drama",,,Exclusive,NYC-LA-Toronto
19942472,SCL,Caught,,R,09/25/96,,"$351,387",,"$351,387",9,"$28,661",3,,,1:56,Drama,,,Exclusive,NYC
19941200,MGM,2 Days In The Valley,,R,09/27/96,,"$11,132,210","$648,597","$11,780,807",769,"$3,352,440",3,3.30,2.40,1:44,"Susp/Th, Dark Com, Drama",,B-,Wide,
19941302,MIR,Curdled,,R,09/27/96,DIM,"$49,427","$71,860","$121,287",13,"$16,294",3,,,1:28,"Susp/Th, Dark Com",,,Limited,NYC-LA-Miami
19942181,MEG,Ed's Next Move,,R,09/27/96,ORI,"$106,791",,"$106,791",8,"$16,042",3,,,1:28,Rom Com,,,Exclusive,"LA-Ann Arbor-Austin-Madison,WI"
19942785,PP,Entertaining Angels-The Dorothy Day Story,,PG13,09/27/96,,"$264,000","$2,728","$266,728",3,"$11,176",3,,,1:52,"Bio, Drama, Period",,,Exclusive,NYC & LA
19941825,SON,Extreme Measures,,R,09/27/96,CR,"$17,380,126","$20,605,670","$37,985,796",2298,"$6,906,546",3,2.50,2.00,1:58,"Susp/Th, Drama",,B,Wide,
19942420,7AR,Glory Daze,,R,09/27/96,,"$15,134",,"$15,134",3,"$2,592",3,,,1:40,Comedy,,,Exclusive,NYC
19942662,DCP,"Leopard Son, The",,G,09/27/96,,"$461,937",,"$461,937",104,"$190,217",3,,,1:24,"Art/For, Doc",,,Limited,
19942772,CH,Line King-The Al Hirschfeld Story,,NR,09/27/96,,"$50,605",,"$50,605",1,"$5,677",3,,,1:27,Doc,,,Exclusive,NYC
19942781,DEV,Listen,,R,09/27/96,,"$1,838",,"$1,838",2,"$1,172",3,,,1:41,"Art/For, Susp/Th",,,Exclusive,LA - 2 Runs
19942709,MW,Loser-MW,,NR,09/27/96,,"$16,553",,"$16,553",7,"$5,080",3,,,1:31,"Art/For, Drama",,,Exclusive,
19942334,IA,Somebody To Love,,R,09/27/96,LEG,"$18,112",,"$18,112",10,"$10,343",3,,,1:43,"Art/For, Drama",,,Exclusive,
19942287,USA,Secrets And Lies,,R,09/28/96,OCT,"$12,115,507","$40,100,000","$52,215,507",17,"$60,813",3,,,2:22,"Art/For, Comedy, Drama",,A-,Exclusive,NYC
19942723,AL,Predictions Of Fire,,NR,10/02/96,,"$7,253",,"$7,253",1,"$2,113",3,,,1:25,Doc,,,Exclusive,NYC
19942414,NA,Bird Of Prey,,NR,10/04/96,,"$3,652",,"$3,652",3,"$1,822",3,,,1:50,Susp/Th,,,Exclusive,LA
19941040,USA,Bound,,R,10/04/96,GRM,"$3,802,260","$626,576","$4,428,836",261,"$900,902",3,,,1:47,"Dark Com, Drama, Susp/Th",,,Limited,
19941525,DIS,D3-The Mighty Ducks III,,PG,10/04/96,DIS,"$22,955,097","$4,000,000","$26,955,097",2056,"$6,170,358",3,3.70,3.20,1:45,"Comedy, Child/Fam, Sports",,A-,Wide,
19940977,WB,"Glimmer Man, The",,R,10/04/96,,"$20,351,264","$30,897,399","$51,248,663",2236,"$7,605,504",3,2.70,2.00,1:32,"Act/Adv, Susp/Th",,B+,Wide,
19940048,FIR,Infinity,,PG,10/04/96,,"$195,170",,"$195,170",46,"$78,976",3,,,1:59,"Bio, Drama",,,Limited,
19942512,MIR,Small Wonders,,G,10/04/96,,"$20,844",,"$20,844",1,"$2,880",3,,,1:16,Doc,,,Exclusive,NYC
19941603,FOX,That Thing You Do!,,PG,10/04/96,,"$25,857,416","$8,728,000","$34,585,416",1870,"$6,208,595",3,4.20,3.30,1:50,Rom Com,,A-,Wide,Snk 1000 Situations Sat. 9/28
