Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
20030356,UNI,Devil,,PG13,09/17/10,,"$33,679,655","$29,100,000","$62,779,655",2809,"$12,289,375",3,2.70,2.20,1:20,"Horror, Susp/Th",41,C+,Wide,
20025530,SON,Easy A,,PG13,09/17/10,SCG,"$58,401,464","$16,600,000","$75,001,464",2856,"$17,734,040",3,3.30,2.60,1:33,Comedy,84,A-,Wide,
20026272,OVR,Jack Goes Boating,,R,09/17/10,,"$541,992","$117,688","$659,680",4,"$28,916",3,,,1:29,Rom Dram,64,,Exclusive,
20026871,WB,"Town, The",,R,09/17/10,LGY,"$92,197,357","$65,259,046","$157,456,403",2861,"$23,808,032",3,3.90,2.80,2:05,"Drama, Act/Adv, Susp/Th",94,B+,Wide,
20071861,IP,Undertow (2009),,NR,09/17/10,,,,,,,3,,,1:40,"Art/For, Drama",,,Exclusive,
20032257,SCL,You Will Meet A Tall Dark Stranger,,R,09/22/10,,"$3,248,246","$31,000,000","$34,248,246",6,"$160,103",3,,,1:38,Comedy,50,,Exclusive,NYC/LA
20031637,LIO,Buried,,R,09/24/10,,"$1,044,143","$18,100,000","$19,144,143",11,"$100,268",3,,,1:34,Susp/Th,86,,Limited,
20031536,IFC,Enter The Void,,NR,09/24/10,,"$337,997",,"$337,997",3,"$43,651",3,,,2:30,"Art/For, Drama",70,,Exclusive,NYC
20032876,OSC,Howl,,R,09/24/10,,"$617,334","$580,969","$1,198,303",6,"$51,185",3,,,1:30,"Bio, Drama, Period",,,Exclusive,NYC/SF
20019861,WB,Legend Of The Guardians: The Owls Of Ga'Hoole,IMAX 3D,PG,09/24/10,VR,"$55,675,313","$87,913,562","$143,588,875",3575,"$16,112,211",3,3.50,2.90,1:37,"Anim, Child/Fam, Sci/Fant",51,A-,Wide,
20031616,PVN,Waiting For Superman,,PG,09/24/10,PP,"$6,417,135","$18,211","$6,435,346",4,"$139,033",3,,,1:51,Doc,92,,Exclusive,
20027854,FOX,Wall Street: Money Never Sleeps,,PG13,09/24/10,,"$52,474,616","$85,500,000","$137,974,616",3565,"$19,011,188",3,2.80,2.00,2:15,Drama,55,B-,Wide,
20027551,DIS,You Again,,PG,09/24/10,TOU,"$25,702,053","$6,300,000","$32,002,053",2548,"$8,407,513",3,3.10,2.40,1:45,Comedy,12,B+,Wide,
20036764,WB,Exorcist Extended Director's Cut,,,09/30/10,,"$235,134","$79,156,387","$79,391,521",,,3,,,,Horror,,,Exclusive,1 night NCM event
20034605,PVN,Case 39,,R,10/01/10,,"$13,261,851","$15,425,201","$28,687,052",2211,"$5,350,570",3,2.50,1.90,1:49,"Horror, Susp/Th",22,B-,Wide,
20035365,NFC,Chain Letter,,R,10/01/10,,"$138,788","$305,041","$443,829",406,"$138,788",3,,,1:36,Horror,,,Limited,
20032736,MAG,Freakonomics,,PG13,10/01/10,,"$101,270","$18,160","$119,430",20,"$31,893",3,,,1:33,Doc,60,,Limited,
20032176,IFC,Leaving,,NR,10/01/10,,"$176,113",,"$176,113",2,"$12,697",3,,,1:30,Art/For,79,,Exclusive,NYC
20030113,OVR,Let Me In,,R,10/01/10,,"$12,134,935","$13,195,398","$25,330,333",2021,"$5,147,479",3,2.40,1.80,1:55,"Horror, Sci/Fant",88,C+,Wide,
20028671,SON,"Social Network, The",,PG13,10/01/10,COL,"$96,962,694","$128,000,000","$224,962,694",2771,"$22,445,653",3,4.30,3.20,2:01,"Bio, Drama",97,B+,Wide,
20035484,GOL,Ghettophysics: Will The Real Pimps And Ho's...,,R,10/08/10,,"$14,034",,"$14,034",9,"$10,087",3,,,1:34,Doc,,,Exclusive,
20033184,ANC,I Spit On Your Grave,,R,10/08/10,,"$92,522","$855,760","$948,282",12,"$32,440",3,,,1:46,Horror,,,Limited,
20032817,SCL,Inside Job,,PG13,10/08/10,,"$4,312,735","$3,600,000","$7,912,735",2,"$39,649",3,,,1:48,Doc,,,Exclusive,NYC & LA
20029254,FOC,It's Kind Of A Funny Story,,PG13,10/08/10,,"$6,363,628","$128,000","$6,491,628",742,"$2,013,406",3,3.20,2.30,1:41,Comedy,56,,Wide,
20027991,WB,Life As We Know It,,PG13,10/08/10,VR,"$53,374,681","$56,505,741","$109,880,422",3150,"$14,506,464",3,3.70,2.70,1:55,Rom Com,28,A-,Wide,
20021242,UNI,My Soul To Take,3D,R,10/08/10,ROG,"$14,744,435","$6,424,487","$21,168,922",2572,"$6,842,220",3,2.20,1.70,1:47,"Horror, Susp/Th",8,D,Wide,
20027131,WEI,Nowhere Boy,,R,10/08/10,,"$1,457,248","$5,100,000","$6,557,248",4,"$52,749",3,,,1:37,"Bio, Drama",82,,Exclusive,NYC/LA
20024193,DIS,Secretariat,,PG,10/08/10,,"$59,713,955","$782,718","$60,496,673",3072,"$12,694,770",3,4.70,3.30,2:03,"Drama, Bio, Sports",65,A,Wide,
20030935,OVR,Stone,,R,10/08/10,,"$1,810,078","$7,700,000","$9,510,078",6,"$75,766",3,,,1:45,Susp/Th,52,,Exclusive,NYC & LA
20029633,SCL,Tamara Drewe,,R,10/08/10,,"$560,391","$11,400,000","$11,960,391",4,"$18,604",3,,,1:51,Drama,72,,Exclusive,NYC/LA
20034824,IFC,Carlos,,NR,10/15/10,,"$145,526","$654,455","$799,981",2,"$20,006",3,,,2:20,"Art/For, Act/Adv, Susp/Th",88,,Exclusive,
20031798,FXS,Conviction,,R,10/15/10,,"$6,797,696","$4,252,031","$11,049,727",11,"$102,351",3,,,1:47,"Bio, Drama",66,,Limited,
20031437,MAG,Down Terrace,,R,10/15/10,MAG,"$9,812",,"$9,812",2,"$3,088",3,,,1:29,Dark Com,83,,Limited,
20029575,WB,Hereafter,,PG13,10/15/10,,"$32,746,941","$74,670,892","$107,417,833",6,"$220,322",3,,,2:09,Drama,51,C+,Exclusive,NYC-LA-TOR
20034624,FRE,I Want Your Money,,PG,10/15/10,,"$433,588",,"$433,588",537,"$249,428",3,1.70,1.20,1:32,Doc,,,Wide,
20031096,PAR,Jackass 3D,3D,R,10/15/10,,"$117,229,692","$54,007,120","$171,236,812",3081,"$50,353,641",3,2.30,1.80,1:35,"Comedy, Act/Adv",69,B+,Wide,
20035464,FRE,N-Secure,,R,10/15/10,,"$2,592,808",,"$2,592,808",486,"$1,166,406",3,,,1:49,"Drama, Act/Adv, Susp/Th",,,Limited,
20035565,WB,Pure Country 2: The Gift,,PG,10/15/10,,"$133,771",,"$133,771",115,"$71,554",3,,,1:52,Drama,,,Limited,"Dallas, Oklahoma, Nashville"
20029052,SUM,Red - SUM,,PG13,10/15/10,,"$90,380,162","$108,600,000","$198,980,162",3255,"$21,761,408",3,4.20,3.20,1:51,Act/Adv,69,A-,Wide,
20034825,IFC,Inhale,,R,10/22/10,,"$4,115","$76,683","$80,798",2,"$3,030",3,,,1:23,Susp/Th,30,,Exclusive,NYC/LA
20031516,PAR,Paranormal Activity 2,IMAX,R,10/22/10,BLP,"$84,752,907","$92,800,000","$177,552,907",3216,"$40,678,424",3,2.10,1.70,1:31,"Horror, Susp/Th",67,B,Wide,
20032796,GOL,Knucklehead,,PG13,10/23/10,WWE,,,,,,3,,,1:40,Comedy,11,,Limited,2 Day Run then moving to homevideo
20034184,MBF,"Girl Who Kicked The Hornets' Nest, The",,R,10/29/10,,"$5,427,684",,"$5,427,684",123,"$723,301",3,,,2:28,"Art/For, Susp/Th",49,,Limited,
20032158,IFC,Inspector Bellamy,,NR,10/29/10,,"$107,612","$3,600,000","$3,707,612",2,"$20,635",3,,,1:46,Art/For,83,,Exclusive,
20032416,MAG,Monsters,,R,10/29/10,MAG,"$237,301","$2,899,634","$3,136,935",3,"$20,508",3,,,1:37,Sci/Fant,64,,Exclusive,NYC/LA
20028951,LIO,Saw 3D,3D,R,10/29/10,,"$45,710,178","$90,400,000","$136,110,178",2808,"$24,230,123",3,1.90,1.50,1:31,"Horror, Susp/Th",11,B-,Wide,
20071280,ARF,Waste Land,,NR,10/29/10,,,,,,,3,,,1:39,"Doc, Art/For",,,Exclusive,"NY, LA"
20032396,GOL,Welcome To The Rileys,,R,10/29/10,,"$158,898","$58,470","$217,368",10,"$42,145",3,,,1:50,Drama,55,,Limited,
20033844,FRE,Wild Target,,PG13,10/29/10,,"$108,589","$4,301,941","$4,410,530",4,"$23,174",3,,,1:38,"Comedy, Susp/Th",24,,Exclusive,NYC/LA
20071279,IP,Outside The Law,,NR,11/03/10,,,,,,,3,,,2:18,"Art/For, Drama",,,Exclusive,"NY, LA"
20030795,FXS,127 Hours,,R,11/05/10,,"$18,335,230","$42,400,000","$60,735,230",4,"$264,851",3,,,1:36,"Act/Adv, Drama",93,,Exclusive,
20036124,IFC,Beneath The Dark,,R,11/05/10,,,,,,,3,,,1:42,Susp/Th,,,Limited,
20033524,MAG,Client 9: The Rise And Fall Of Eliot Spitzer,,R,11/05/10,,"$189,416",,"$189,416",3,"$16,962",3,,,1:57,Doc,88,,Limited,
20028532,WB,Due Date,,R,11/05/10,LGY,"$100,539,043","$113,708,415","$214,247,458",3355,"$32,689,406",3,3.10,2.30,1:35,Comedy,40,B-,Wide,
20032816,SUM,Fair Game - SUM,,PG13,11/05/10,,"$9,540,691",,"$9,540,691",46,"$651,082",3,,,1:47,"Act/Adv, Bio, Susp/Th",83,,Limited,
20029813,LIO,For Colored Girls,,R,11/05/10,,"$37,729,698","$148,582","$37,878,280",2127,"$19,497,324",3,1.90,1.60,2:00,"Drama, Urb/Eth",34,A,Wide,
20071012,ALA,Four Lions,,,11/05/10,,"$310,007",,"$310,007",8,"$41,512",3,,,,Comedy,,,Limited,
20017194,PAR,Megamind (Ani),IMAX 3D,PG,11/05/10,DWA,"$148,415,853","$173,500,000","$321,915,853",3944,"$46,016,833",3,3.20,2.50,1:36,"Anim, Act/Adv, Child/Fam",68,A-,Wide,
20036364,WB,"Polar Express, The - 2010 Reissue",IMAX 3D,G,11/05/10,CR,"$672,796","$410,406","$1,083,202",2,"$4,700",3,,,1:40,"Anim, Child/Fam",,A+,Exclusive,
20032537,STR,Red Hill,,R,11/05/10,,,"$288,360","$288,360",5,,3,,,1:35,Susp/Th,79,,Exclusive,NYC/LA/Austin
20019868,PAR,Morning Glory - PAR,,PG13,11/10/10,,"$31,011,732","$27,800,000","$58,811,732",2518,"$9,203,266",3,3.40,2.60,1:47,Comedy,54,B,Wide,
20034804,ROA,Cool It,,PG,11/12/10,,"$62,713",,"$62,713",41,"$26,847",3,,,1:28,Doc,46,,Limited,
20034084,UNI,Skyline,,PG13,11/12/10,REL,"$21,416,355","$54,512,947","$75,929,302",2880,"$11,692,415",3,1.80,1.50,1:34,"Sci/Fant, Susp/Th",12,D-,Wide,
20032916,IFC,Tiny Furniture,,NR,11/12/10,,"$391,674",,"$391,674",1,"$21,235",3,,,1:39,Drama,79,,Exclusive,NYC
20006520,FOX,Unstoppable,,PG13,11/12/10,,"$81,562,942","$87,300,000","$168,862,942",3207,"$22,688,457",3,3.60,2.80,1:38,"Act/Adv, Drama",86,A-,Wide,
20033804,OSC,William S. Burroughs: A Man Within,,NR,11/17/10,,"$46,380",,"$46,380",,"$6,510",3,,,1:30,Doc,86,,Limited,
20016041,WB,Harry Potter And The Deathly Hallows Part 1,IMAX,PG13,11/19/10,,"$296,383,275","$664,426,021","$960,809,296",4125,"$125,017,372",3,2.40,1.70,2:26,"Sci/Fant, Act/Adv, Child/Fam",79,A,Wide,
20035805,IFC,Heartless,,NR,11/19/10,,"$3,697","$26,268","$29,965",1,"$2,033",3,,,1:49,Horror,72,,Exclusive,NYC
20032797,SCL,Made In Dagenham,,R,11/19/10,,"$1,095,369","$11,300,000","$12,395,369",3,"$37,563",3,,,1:53,"Drama, Period",85,,Exclusive,NYC/LA
20028372,LIO,"Next Three Days, The",,PG13,11/19/10,,"$21,148,651","$46,300,000","$67,448,651",2564,"$6,542,779",3,3.20,2.20,2:02,"Susp/Th, Act/Adv",41,B+,Wide,
20035784,IFC,White Material,,NR,11/19/10,,"$304,106","$357,312","$661,418",3,"$34,613",3,,,1:47,"Art/For, Drama",90,,Exclusive,NYC
20027931,SON,Burlesque,,PG13,11/24/10,SCG,"$39,440,655","$50,100,000","$89,540,655",3037,"$11,947,744",3,3.30,2.50,1:59,Music,34,A-,Wide,
20028031,CBS,Faster,,R,11/24/10,,"$23,240,020","$12,400,000","$35,640,020",2454,"$8,523,153",3,2.70,2.20,,"Act/Adv, Drama",44,C+,Wide,
20028431,FOX,Love And Other Drugs,,R,11/24/10,NR,"$32,367,005","$70,500,000","$102,867,005",2366,"$9,739,161",3,3.30,2.50,1:53,Comedy,42,B-,Wide,
20034764,FRE,Nutcracker In 3D,3D,PG,11/24/10,,"$195,459","$1,801,037","$1,996,496",45,"$65,944",3,,,1:48,"Child/Fam, Act/Adv, Sci/Fant",0,,Limited,Top 50 Mkts
20007587,DIS,Tangled (Ani),3D,PG,11/24/10,DSA,"$200,821,936","$389,900,000","$590,721,936",3603,"$48,767,052",3,4.10,3.60,1:40,"Anim, Child/Fam",87,A+,Wide,
20029655,WEI,"King's Speech, The",,R,11/26/10,,"$138,797,449","$277,149,495","$415,946,944",4,"$355,450",3,,,1:59,"Bio, Drama",96,,Exclusive,
20022162,MAG,All Good Things,,R,12/03/10,,"$582,024","$893,032","$1,475,056",2,"$37,172",3,,,1:41,"Rom Dram, Susp/Th",31,,Exclusive,
20028971,FXS,Black Swan,,R,12/03/10,,"$106,954,678","$222,400,000","$329,354,678",18,"$1,443,809",3,,,1:49,Susp/Th,88,,Limited,
20034744,ROA,I Love You Phillip Morris,,R,12/03/10,,"$2,037,459","$21,599,628","$23,637,087",6,"$112,712",3,,,1:40,Dark Com,70,,Exclusive,NYC/LA
20033504,MAG,Night Catches Us,,R,12/03/10,,"$76,185",,"$76,185",4,"$13,562",3,,,1:28,Rom Dram,77,,Exclusive,
20035144,OSC,Rare Exports: A Christmas Tale,,R,12/03/10,,"$236,347",,"$236,347",1,"$9,281",3,,,1:18,"Art/For, Horror, Sci/Fant",92,,Limited,
20034564,REL,"Warrior's Way, The",,R,12/03/10,ROG,"$5,666,340","$5,400,000","$11,066,340",1622,"$3,048,665",3,1.90,1.40,1:40,"Act/Adv, Western",39,C-,Wide,
20035804,IFC,And Everything Is Going Fine,,NR,12/10/10,,"$22,080",,"$22,080",1,"$7,035",3,,,1:29,Doc,90,,Exclusive,NYC
20017217,FOX,Chron...Of Narnia: Voyage Of The Dawn Treader,3D,PG,12/10/10,,"$104,386,950","$311,300,000","$415,686,950",3555,"$24,005,069",3,4.30,3.40,1:53,"Child/Fam, Sci/Fant",49,A-,Wide,
20032536,WEI,"Company Men, The",,R,12/10/10,,"$4,451,296","$4,034,016","$8,485,312",1,"$43,137",3,,,1:53,Drama,71,,Exclusive,Academy Qualifying Run
20015962,PAR,"Fighter, The",,R,12/10/10,REL,"$93,617,009","$37,361,539","$130,978,548",4,"$300,010",3,,,1:56,"Drama, Bio, Sports",89,A-,Limited,
20035684,ROA,Hemingway's Garden Of Eden,,R,12/10/10,,"$22,083",,"$22,083",14,"$12,404",3,,,1:37,"Rom Dram, Period",5,,Limited,
20035806,IFC,Shoah - (Re),,NR,12/10/10,,"$20,175",,"$20,175",1,"$2,874",3,,,9:10,Doc,100,,Exclusive,NYC
20024749,DIS,"Tempest, The",,PG13,12/10/10,TOU,"$277,943","$61,650","$339,593",5,"$42,436",3,,,1:50,"Drama, Sci/Fant",24,,Exclusive,
20030575,SON,"Tourist, The",,PG13,12/10/10,SPY,"$67,631,157","$210,700,000","$278,331,157",2756,"$16,472,458",3,4.10,3.10,1:44,Susp/Th,20,B,Wide,
20036705,IDP,Casino Jack,,R,12/17/10,ATP,"$1,042,959",,"$1,042,959",7,"$34,528",3,,,1:48,Dark Com,45,,Exclusive,NYC/LA
20026013,SON,How Do You Know,,PG13,12/17/10,COL,"$30,212,620","$18,500,000","$48,712,620",2483,"$7,484,696",3,4.00,2.60,2:01,"Rom Com, Sports",35,C-,Wide,
20033984,LIO,Rabbit Hole,,PG13,12/17/10,,"$2,229,058","$3,508,144","$5,737,202",5,"$53,778",3,,,1:32,Drama,86,,Limited,
20024490,DIS,Tron: Legacy,IMAX 3D,PG,12/17/10,,"$172,062,763","$228,000,000","$400,062,763",3451,"$44,026,211",3,3.90,2.50,2:05,"Act/Adv, Sci/Fant",49,B+,Wide,
20026911,WB,Yogi Bear,3D,PG,12/17/10,,"$100,246,011","$107,258,173","$207,504,184",3515,"$16,411,322",3,6.10,3.60,1:23,"Child/Fam, Live Act",13,B,Wide,
20031056,SON,Country Strong,,PG13,12/22/10,SCG,"$20,218,921","$310,000","$20,528,921",2,"$30,452",3,,,1:57,Drama,17,B,Limited,
20015561,UNI,Little Fockers,,PG13,12/22/10,,"$148,438,600","$162,200,000","$310,638,600",3536,"$30,833,665",3,4.80,2.40,1:38,Comedy,10,B-,Wide,
20071915,IFC,Secret Sunshine,,NR,12/22/10,,,,,,,3,,,2:22,"Art/For, Rom Dram",,,Exclusive,
20027691,FOC,Somewhere,,R,12/22/10,,"$1,785,645","$12,200,000","$13,985,645",7,"$119,086",3,,,1:38,"Drama, Comedy",76,,Exclusive,
20027191,PAR,True Grit - 2010,,PG13,12/22/10,,"$171,243,005","$79,948,292","$251,191,297",3047,"$24,830,443",3,6.90,3.40,1:43,"Western, Act/Adv",96,B+,Wide,
20034864,SCL,Barney's Version,,R,12/24/10,,"$7,501,404","$7,146,722","$14,648,126",4,"$84,395",3,,,2:12,"Drama, Bio",75,,Exclusive,NYC & LA
20030114,IFC,Hadewijch,,,12/24/10,,"$5,006",,"$5,006",1,"$1,892",3,,,1:45,"Art/For, Drama",76,,Exclusive,
20025292,FOX,Gulliver's Travels,3D,PG,12/25/10,,"$42,779,261","$194,600,000","$237,379,261",2546,"$6,307,691",3,6.80,2.40,1:27,Act/Adv,22,B-,Wide,
20032956,SCL,"Illusionist, The - SCL (Ani)",,PG,12/25/10,,"$2,231,474","$3,400,000","$5,631,474",3,"$38,594",3,,,1:20,"Anim, Period",86,,Exclusive,NYC/LA
20033464,SCL,Another Year,,PG13,12/29/10,,"$3,205,706","$15,300,000","$18,505,706",6,"$111,869",3,,,2:09,"Art/For, Drama",90,,Exclusive,NYC/LA
20028432,ROA,Biutiful,,R,12/29/10,,"$5,101,231","$20,000,000","$25,101,231",2,"$45,293",3,,,2:28,"Drama, Art/For",67,,Exclusive,Academy Qualifying Run
20019176,WEI,Blue Valentine,,R,12/29/10,,"$9,737,892","$7,072,571","$16,810,463",4,"$193,728",3,,,2:00,Rom Dram,89,,Exclusive,NYC/LA
20071325,IP,"Edge, The - IND",,,2010,,,,,,,3,,,1:40,"Art/For, Drama",,,Not Set,
20071907,IP,La nostra vita,,,2010,,,,,,,3,,,1:38,"Art/For, Drama",,,Not Set,
20025772,REL,Season Of The Witch,,PG13,01/07/11,ROG,"$24,827,228","$69,097,115","$93,924,343",2816,"$10,612,375",3,2.30,1.80,1:38,"Susp/Th, Horror, Period",5,C+,Wide,
20032197,IFC,Time That Remains: Chronicles Of A Present...,,NR,01/07/11,,"$32,869",,"$32,869",1,"$6,453",3,,,1:45,Art/For,83,,Limited,
20031216,UNI,"Dilemma, The",,PG13,01/14/11,,"$48,475,290","$21,200,000","$69,675,290",2940,"$20,521,030",4,2.40,2.10,1:51,Comedy,25,B,Wide,
20001238,SON,"Green Hornet, The",IMAX 3D,PG13,01/14/11,COL,"$98,780,042","$129,000,000","$227,780,042",3584,"$40,012,543",4,2.50,2.20,1:59,Act/Adv,45,B+,Wide,3000+
20036624,FRE,"Heart Specialist, The",,R,01/14/11,,"$1,103,037",,"$1,103,037",422,"$581,516",4,,,1:39,"Comedy, Susp/Th",,,Limited,
20034945,MAG,Ong Bak 3,,R,01/14/11,MAG,"$14,890",,"$14,890",3,"$7,094",4,,,1:34,"Art/For, Act/Adv",,,Exclusive,NYC/LA
20034244,IFC,"Housemaid, The",,,01/21/11,,"$157,961",,"$157,961",2,"$16,670",3,,,1:47,"Art/For, Susp/Th",74,,Exclusive,
20032436,PAR,No Strings Attached,,R,01/21/11,,"$70,662,220","$78,600,000","$149,262,220",3018,"$19,652,921",3,3.60,2.70,1:48,Rom Com,50,B,Wide,
20036244,NMG,"Way Back, The - NMG",,PG13,01/21/11,,"$2,715,615","$21,821,793","$24,537,408",678,"$1,208,196",3,,,1:59,"Act/Adv, Drama",77,,Not Set,
20071860,IP,Another Happy Day,,R,01/23/11,,,,,,,3,,,,"Drama, Dark Com",,,Exclusive,
20071859,IP,Being Elmo: A Puppeteer's Journey,,PG,01/23/11,,,,,,,3,,,1:20,Doc,,,Exclusive,
20070944,IP,Baaria,,NR,01/28/11,,,,,,,3,,,,"Art/For, Comedy",,,Not Set,
20035224,LIO,From Prada To Nada,,PG13,01/28/11,PNT,"$3,033,623",,"$3,033,623",256,"$1,115,638",3,,,1:47,Rom Com,,,Limited,
20033606,IFC,Kaboom,,NR,01/28/11,,"$118,919","$1,008,711","$1,127,630",1,"$13,714",3,,,1:26,"Comedy, Susp/Th",68,,Exclusive,
20034544,CBS,"Mechanic, The",,R,01/28/11,,"$29,121,498","$50,378,534","$79,500,032",2703,"$11,422,006",3,2.50,2.00,1:40,"Act/Adv, Susp/Th",50,B-,Wide,
20030978,WB,"Rite, The",,PG13,01/28/11,NL,"$33,063,282","$66,758,918","$99,822,200",2985,"$14,789,393",3,2.20,1.80,1:54,Susp/Th,17,B,Wide,
20071855,IP,How To Die In Oregon,,,Jan/2011,,,,,,,3,,,,Doc,,,Exclusive,
20033484,IFC,Cold Weather,,NR,02/04/11,,"$138,755",,"$138,755",1,"$14,513",3,,,1:30,Drama,77,,Exclusive,
20036784,IFC,"Other Woman, The",,PG13,02/04/11,,"$25,423","$364,479","$389,902",2,"$6,224",3,,,1:59,Drama,38,,Exclusive,
20027591,SON,"Roommate, The",,PG13,02/04/11,SCG,"$37,300,107","$3,200,000","$40,500,107",2534,"$15,002,635",3,2.50,2.10,1:32,Susp/Th,8,B-,Wide,
20013500,UNI,Sanctum,IMAX 3D,R,02/04/11,,"$23,209,310","$85,400,000","$108,609,310",2787,"$9,447,930",3,2.50,1.90,1:43,"Susp/Th, Act/Adv, Drama",30,C+,Wide,
20036444,FRE,Waiting For Forever,,PG13,02/04/11,,"$25,517",,"$25,517",3,"$8,917",3,,,,Rom Dram,7,,Exclusive,
20030074,FXS,Cedar Rapids,,R,02/11/11,,"$6,861,102","$530,000","$7,391,102",15,"$302,968",3,,,1:27,Comedy,,,Limited,
20027331,FOC,"Eagle, The",,PG13,02/11/11,,"$19,490,041","$22,000,000","$41,490,041",2296,"$8,684,464",3,2.20,1.70,1:54,"Act/Adv, Period",36,C+,Wide,
20024086,DIS,Gnomeo And Juliet (Ani),3D,G,02/11/11,TOU,"$99,967,670","$94,014,436","$193,982,106",2994,"$25,356,909",3,3.90,3.20,1:24,"Anim, Child/Fam, Comedy",55,B+,Wide,
20030995,SON,Just Go With It,,PG13,02/11/11,COL,"$103,028,109","$111,900,000","$214,928,109",3548,"$30,514,732",3,3.40,2.40,1:57,Rom Com,18,A-,Wide,
20034984,PAR,Justin Bieber: Never Say Never,3D,G,02/11/11,,"$73,013,910","$25,400,000","$98,413,910",3105,"$29,514,054",3,2.50,2.10,1:45,"Doc, Bio, Music",65,A,Wide,
20071906,KI,Poetry,,,02/11/11,,,,,,,3,,,,"Art/For, Drama",,,Limited,
20029657,FOX,"Big Mommas: Like Father, Like Son",,PG13,02/18/11,NR,"$37,915,414","$45,700,000","$83,615,414",2821,"$18,735,026",4,2.00,1.80,,Comedy,6,B+,Wide,
20037084,GOL,"Chaperone, The",,PG13,02/18/11,WWE,,,,,,4,,,,"Comedy, Child/Fam",,,Limited,
20032477,DIS,I Am Number Four,IMAX,PG13,02/18/11,DW,"$55,100,437","$89,400,000","$144,500,437",3154,"$22,755,854",4,2.40,2.10,1:50,Sci/Fant,31,B+,Wide,
20036825,ROA,Immigration Tango,,R,02/18/11,,"$24,554",,"$24,554",30,"$16,896",4,,,1:32,Comedy,10,,Limited,
20036864,NGC,"Last Lions, The",,PG,02/18/11,,"$631,925",,"$631,925",4,"$68,856",4,,,1:29,Doc,91,,Limited,
20029477,WB,Unknown - DC,,PG13,02/18/11,DC,"$63,686,397","$76,503,837","$140,190,234",3043,"$25,453,015",4,2.50,2.10,1:53,"Susp/Th, Act/Adv",55,B+,Wide,
20035705,MAG,Vanishing On 7th Street,,R,02/18/11,MAG,"$22,729","$1,598,239","$1,620,968",1,"$3,428",4,,,1:30,"Horror, Susp/Th",50,,Exclusive,NYC
20031076,SUM,Drive Angry 3D,3D,R,02/25/11,,"$10,721,033","$41,785,629","$52,506,662",2290,"$5,187,625",3,2.10,1.60,1:44,Act/Adv,45,C+,Wide,
20034844,GOL,"Grace Card, The",,PG13,02/25/11,,"$2,430,735",,"$2,430,735",352,"$1,010,299",3,,,,Drama,35,,Limited,
20030436,WB,Hall Pass,,R,02/25/11,NL,"$45,060,734","$42,638,756","$87,699,490",2950,"$13,535,374",3,3.30,2.50,1:45,Comedy,38,B-,Wide,
20033525,IFC,Heartbeats,,NR,02/25/11,,"$68,723","$599,837","$668,560",1,"$7,197",3,,,1:42,"Art/For, Rom Dram",73,,Exclusive,NYC
20033604,SCL,Of Gods And Men,,PG13,02/25/11,,"$3,951,596",,"$3,951,596",33,"$308,895",3,,,2:00,Art/For,89,,Exclusive,NYC/LA
20037784,IP,Yu-Gi-Oh! 3D: Bonds Beyond Time,3D,,02/26/11,,,"$3,306,000","$3,306,000",,,3,,,,"Anim, Child/Fam",,,Limited,
20034904,STR,Uncle Boonmee Who Can Recall His Past Lives,,NR,03/02/11,,"$184,292",,"$184,292",2,"$23,540",3,,,1:54,"Art/For, Drama",87,,Exclusive,NYC
20026972,UNI,"Adjustment Bureau, The",,PG13,03/04/11,MRC,"$62,495,645","$65,400,000","$127,895,645",2840,"$21,157,730",3,3.00,2.30,1:39,"Susp/Th, Sci/Fant",69,B,Wide,
20028091,CBS,Beastly,,PG13,03/04/11,,"$27,865,571","$14,251,555","$42,117,126",1952,"$9,851,102",3,2.80,2.30,1:26,Rom Dram,21,B+,Wide,
20035884,ANC,Happythankyoumoreplease,,R,03/04/11,,"$216,110","$175,171","$391,281",2,"$35,063",3,,,1:40,Rom Com,44,,Limited,
20035044,MAG,I Saw The Devil,,NR,03/04/11,MAG,"$129,210",,"$129,210",2,"$13,567",3,,,2:23,"Art/For, Susp/Th",79,,Exclusive,NYC/LA
20024246,PAR,Rango (Ani),,PG,03/04/11,,"$123,477,607","$121,900,000","$245,377,607",3917,"$38,079,323",3,3.20,2.70,1:47,"Anim, Act/Adv, Child/Fam",88,C+,Wide,
20015281,REL,Take Me Home Tonight,,R,03/04/11,IMG,"$6,928,068","$191,997","$7,120,065",2003,"$3,464,679",3,2.00,1.50,1:38,Comedy,30,C,Wide,
20071862,SCR,3 Backyards,,,03/11/11,,,,,,,3,,,,Drama,,,Exclusive,
20024629,SON,Battle: Los Angeles,,PG13,03/11/11,COL,"$83,552,429","$129,738,919","$213,291,348",3417,"$35,573,187",3,2.30,1.80,1:57,"Act/Adv, Sci/Fant",32,B,Wide,
20035809,MAG,Black Death,,R,03/11/11,MAG,"$22,554",,"$22,554",3,"$6,692",3,,,1:42,"Horror, Period, Susp/Th",76,,Limited,
20033565,IFC,Certified Copy,,NR,03/11/11,,"$1,373,975","$3,623,994","$4,997,969",5,"$77,937",3,,,1:46,Art/For,89,,Exclusive,NYC/LA
